bin_id,route_progress_center,route_progress_bin_center,latitude,longitude,verticalSpeed_ms,x_wrt0,y_wrt0,altitude_meters,speed_kmh,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep
19,0.00975,0.00975,14.527026500000002,121.049442,6.2,5299.364577364763,3195.2462280506534,564.0,311.1,45.0,6.949999999999989,0.0,0.0,1.8500000000000016,625.5397068323105
20,0.01025,0.01025,14.52832,121.0519905,6.2,5578.173049075119,3348.9734264735825,587.0,318.5,45.0,11.199999999999989,0.0,0.0,2.0555555555555554,659.3788914319939
21,0.01075,0.01075,14.5300195,121.05438625,5.9,5840.57455229679,3521.9929713168317,609.75,326.0,38.0,13.0,0.0,0.0,2.114285714285716,658.0077259089333
22,0.01125,0.01125,14.531204,121.056908,5.9,6110.209432501112,3666.212990379779,617.0,335.2,38.0,12.900000000000034,0.0,0.0,2.114285714285716,661.4036663876929
23,0.01175,0.01175,14.532864,121.05941,5.9,6377.141637880801,3846.5158129787415,663.0,338.9,38.0,12.899999999999975,0.0,0.0,2.114285714285716,666.4202773675363
24,0.01225,0.01225,14.534167,121.062088,5.5,6670.369537716286,3999.242255678971,671.0,346.3,38.0,13.0,0.0,0.0,2.1285714285714334,666.7803302373538
25,0.01275,0.01275,14.535494,121.064659,5.9,6949.558473460895,4137.235350249064,709.0,351.9,38.0,13.0,0.0,0.0,2.266666666666664,682.55598683
26,0.01325,0.01325,14.537147,121.067459,5.9,7239.424313867233,4315.814649103958,709.0,361.1,31.0,12.899999999999975,0.0,0.0,2.316666666666658,679.2067314158297
27,0.01375,0.01375,14.538162,121.069771,5.9,7494.012280655897,4429.678411263101,754.0,363.0,31.0,9.300000000000011,0.0,0.0,2.325000000000003,658.1039726058932
28,0.01425,0.01425,14.539764,121.07263925000001,6.2,7794.986172536275,4620.266778783487,773.5,374.1,30.0,8.775000000000006,0.0,0.0,2.266666666666664,668.8225122042869
29,0.01475,0.01475,14.5407285,121.07512875,5.9,8064.754660809771,4716.784108426134,792.25,379.7,23.0,7.400000000000034,0.0,0.0,2.2666666666666706,551.0658990811166
30,0.01525,0.01525,14.5421585,121.077721,5.9,8355.450513182217,4872.234830592866,823.0,388.0,23.0,7.400000000000034,0.5,0.1111111111111111,2.422916666666668,513.0194711978453
31,0.01575,0.01575,14.543058,121.080612,5.9,8638.92215047091,4964.415552106322,876.5,396.3,16.0,6.5,1.0,0.1111111111111111,2.385714285714284,280.0048047984565
32,0.01625,0.01625,14.544571,121.083069,6.2,8920.04175050688,5129.762636413801,884.0,401.9,19.0,6.5,1.0,0.1111111111111111,2.325000000000003,290.7578853751062
33,0.01675,0.01675,14.54567,121.085579,6.5,9185.38699150081,5235.175572475026,930.0,405.6,19.0,5.599999999999966,1.0,0.1428571428571428,2.3125,275.1060163513049
34,0.01725,0.01725,14.546457,121.088127,6.8,9467.950761997734,5338.809387252552,953.0,412.04999999999995,22.0,5.550000000000011,1.0,0.1428571428571428,2.066666666666663,263.2645535463218
35,0.01775,0.01775,14.547638,121.0908395,7.2,9738.423946843548,5460.29001240775,975.0,416.7,23.0,5.5,1.0,0.3333333333333333,1.8666666666666745,268.0045562466942
36,0.01825,0.01825,14.548553,121.09311650000001,7.2,9994.430790941586,5544.409090604581,1006.0,416.70000000000005,23.0,5.5,1.0,0.25,1.8499999999999943,264.6453418409102
37,0.01875,0.01875,14.549157,121.09581750000001,7.949999999999999,10289.992172014434,5619.354574681949,1017.0,422.3,23.0,4.649999999999977,1.0,0.375,1.8499999999999943,263.04742159105245
38,0.01925,0.01925,14.54946625,121.0982555,8.2,10547.926875297058,5634.588300673877,1053.75,422.75,23.0,3.7000000000000455,1.0,0.5,1.8499999999999943,265.33286858449026
39,0.01975,0.01975,14.549881,121.100685,9.1,10790.265355743191,5665.389337898517,1082.0,424.1,23.0,3.6999999999999886,1.0,0.5,1.8499999999999943,266.29058212609687
40,0.02025,0.02025,14.550041,121.10317625,11.075,11069.441782657566,5692.993516566534,1113.0,427.8,23.0,3.6999999999999886,1.0,0.5,1.5416666666666714,262.3526801253315
41,0.02075,0.02075,14.55082475,121.1054,11.1,11319.815610604852,5680.067088489467,1128.0,431.5,23.0,3.6999999999999886,1.0,0.5,1.5500000000000043,267.7711996798314
42,0.02125,0.02125,14.550461,121.1080745,11.7,11618.361345166044,5628.361376180758,1158.0,433.4,23.0,3.6999999999999886,1.0,0.5,1.2333333333333485,267.31784951765655
43,0.02175,0.02175,14.55086,121.11039,12.4,11855.75316847551,5691.5201817532725,1181.0,436.15,30.0,3.6999999999999886,1.0,0.5,1.0916666666666592,273.3418138944751
44,0.02225,0.02225,14.550167,121.112755,12.4,12094.123705233693,5516.387930385632,1196.0,440.8,23.0,2.75,1.0,0.5,0.950000000000017,270.3690533688881
45,0.02275,0.02275,14.5505825,121.1148145,12.4,12331.252304971706,5690.07464571071,1219.0,446.3,26.5,2.75,1.0,0.5,0.950000000000017,278.4778931417852
46,0.02325,0.02325,14.549652,121.116898,12.7,12531.28951244032,5592.778950506092,1242.0,450.0,26.5,2.8000000000000114,1.0,0.5,0.950000000000017,274.8984083859843
