bin_id,var_x,var_y,cov_xy
359,149627296.44858032,149737182.4061871,-28885124.740025926
360,71271063.98367755,103037595.8960913,7639949.037406355
361,79299024.12932302,134359101.8139974,-4156239.904532811
362,85710273.06123571,105999567.62856515,7322436.21659911
363,107585136.69567597,130410624.85766323,27598850.47915777
364,119283515.64234507,108293321.09630948,16107928.111593647
365,49692746.63668869,157291396.39781132,14919777.311487978
366,110668602.71209826,104989026.70496288,-2301767.8432844314
367,76106853.00629647,110124200.68395877,-5030672.449315172
368,108445744.92713918,92945525.33394016,-13306171.714977719
369,77673264.4436645,121511490.5146429,14788630.772744222
370,59361447.58693586,136740979.43883198,1835845.8690291357
371,54491216.79807238,81610238.44701308,-17641532.060120307
372,52404696.339889675,117900540.45289348,6012264.445171598
373,48858847.357454024,115857516.942581,49979.61593991455
374,60851820.35584203,153936819.21677402,-17731098.26831318
375,58206221.92041074,101176503.89558977,-7139299.725617439
376,94419576.28121412,106572623.22674084,-24417662.629794523
377,79746026.68703102,152817109.89511353,15039782.638271565
378,97086353.89044546,102103468.12342262,-16446427.427631436
379,115446533.32134838,125649185.10638696,4408066.979452056
380,61360556.45253487,144919529.10538295,926503.0154605979
381,107663584.64014333,105428928.9992462,-6336194.957591046
382,63811957.0585043,96733060.69702487,-8940979.246029928
383,120272617.51789565,80663052.7251772,-23048174.054660145
384,62024185.1011904,134929813.87677082,-67964.03371495307
385,91087021.2555901,106940371.80170676,-30584888.376852117
386,52566563.6670306,105982746.23820879,-10565132.770861477
387,106816305.78450975,100505695.30643481,9359696.196318155
388,69234370.59654982,132817538.00092602,13327823.118173735
389,73736743.82176258,111008153.7023157,-4117733.135263598
390,98644894.95564108,117018764.67901716,8664735.864330199
391,53423651.00944493,120566673.17084092,-17119647.080470245
392,110035502.64022766,87151125.4168395,3912058.10846612
393,74875683.0476937,128370075.4770136,-5105739.434427169
394,72587702.29900876,99569077.8053263,-8706986.563192932
395,65930651.87467642,113175298.46517697,4477389.01470072
396,83149099.12893422,77251499.3576468,-22923823.9335259
397,76788031.30896632,90338081.06119342,-17021108.676466472
398,71629941.36745228,119261830.36981103,-12590762.977118207
399,67961098.03558739,165177428.85769454,14869474.892289924
400,79701068.81074287,73952946.93425523,-4998561.181756926
401,77195381.91296701,97287628.11254919,-24472258.96855945
402,71921973.54756887,148786122.28343073,763414.066892569
403,62641939.57263359,91705231.1488284,10314735.989464818
404,70364814.68305773,135850961.24896425,-18953624.766755812
405,44042209.05327796,113651791.39493442,-9451953.083459048
406,68543299.88140433,145468448.83947995,4217658.528736789
407,55590140.188724294,105165831.38198318,9346447.861373773
408,87932502.13563551,121622504.10155743,-9395857.298165608
409,64836831.49956742,134814688.60734057,-3979322.3651194903
410,57191258.54550083,75759715.40349352,-7668203.665672305
411,53394785.707730524,136400482.876541,13616460.133930774
