bin_id,var_x,var_y,cov_xy
453,195149198.32814878,84240812.44493644,-8211146.472309931
454,230192423.58467194,104287228.95887065,10166788.164153203
455,169065151.7204716,119478004.99627036,-861811.7340945594
456,168492077.3506116,109427362.7784442,21686061.47855413
457,174733840.1795361,75748339.81976746,24053290.18816863
458,183888601.66702488,113333604.54776256,24247902.53408924
459,185372933.82759336,127969125.44964862,-17420014.722393755
460,191804552.98768502,103048699.5455879,-8569177.792231206
461,281963961.2273875,116992645.23860571,-18753615.169144753
462,177952755.49948692,133626249.77158567,-6847465.801336861
463,179459733.65961227,87015799.20402528,19283746.624270175
464,198538065.094828,86847294.28334823,56109264.50979028
465,236838453.41819146,99782449.8725387,477294.316230672
466,188528703.49617395,97023048.23552583,18701386.591477524
467,200236062.05830252,117518012.09457016,-4313971.16356099
468,218713209.9718104,97486736.81403528,34097412.84272362
469,208360893.7810941,120847998.74727148,22161226.054793555
470,197412557.16309604,140288220.20765644,6550803.944782671
471,173678971.50449184,85620939.31724481,52777733.509486586
472,180089497.8389895,116174062.68958472,48785847.81869078
473,264624616.17703053,151964650.00680366,-23313266.745593086
474,214489992.7100107,135736688.3824356,26549028.97023353
475,214433885.89547458,109190265.28269334,25086363.13348814
476,198441494.21343666,110074380.97223109,7380312.543762793
477,186724960.9393583,133887687.50799711,35285147.626165666
478,229584554.5498628,78002669.0211414,31467888.16242814
479,268337603.97303298,94219815.98710966,6627421.056923525
480,181733492.4564468,135523383.63592994,43343947.98235432
481,218806078.40956387,126791696.58483028,22570029.86464034
482,217768314.2924446,111486557.15658018,23605160.01791303
483,180907062.14896137,109857776.43343402,19525775.633596655
484,239196754.58889756,127642987.72843127,12890138.010464454
485,189157763.3583238,149105420.43968898,46342508.875943355
486,117400725.00423221,94623852.39940211,29072860.737509534
487,136214300.95180765,120971070.87140907,10679261.666684676
488,169468229.34572774,135756233.90737432,6738269.709722938
489,156401374.62089565,130075725.50880939,-7955085.351645381
490,168679682.51237583,70863899.96176241,25137957.264031637
491,118882153.09544076,127213891.86177462,-17880872.645129167
492,174010398.2760281,103977074.95391579,-1377233.3318766847
493,234592203.23442855,125532176.6122913,-16724259.515731798
494,158118216.58186948,111363437.25098966,402390.89075164497
495,181048872.16589126,135042492.36735022,-36243036.0411759
496,161386721.965909,102556550.56103125,27919178.61797238
497,193229127.05697763,106493661.2083217,24444856.652710352
498,135438680.43812993,132436102.65374851,47973056.17671043
499,129643526.17182729,106567085.56014323,7516920.053544175
500,126770228.33101638,112419767.69075233,19440156.87489195
501,125090954.6325904,133947375.90846819,16021046.179951947
502,161738627.2732455,119602535.61158814,20222236.654566605
503,195946353.9471428,126748787.03907011,12419931.403500693
504,220268245.6486825,116498504.2309765,-21047088.426716432
505,133895501.14127705,135295899.71327907,-7540805.731473287
506,231889443.5972359,128265176.95708275,-27878403.568091273
507,167790075.26575106,102553179.75706553,-4252507.15086221
508,146475625.36568725,109404966.52506596,4902538.460135216
509,129919550.66188599,97974849.29771286,19219999.496634994
510,205003962.60084558,90297566.60428391,27305314.528583545
511,133121878.39717777,118891858.05908549,14609478.622141795
512,133297447.26488708,117728600.9663952,11124026.532852491
513,143466597.3514064,113435317.95980509,46245789.261719644
514,124730304.08551137,112355766.12633784,-2490966.1028607907
515,174460240.959218,165080990.4090977,-11048437.908946378
