aircraft_type,flight_id,route,timestamp,ph_time,sequence_index,t_elapsed_sec,dt,t_norm,latitude,longitude,altitude_meters,speed_kmh,verticalSpeed_ms,heading,phase,x_wrt0,y_wrt0,delta_altitude,delta_speed,delta_heading,turn_rate,acceleration,distance_per_timestep,route_progress
A339,3f9b67df,5,1778294135,2026-05-09 10:35:35.000 PHT,10,81,7.0,0.02195121951219512,14.512009,121.025291,160,288.9,12.0,59,2,2667.587191498289,1554.284831504739,84.0,-7.400000000000034,0.0,0.0,-1.057142857142862,556.3273865829893,0.004752565761803796
A339,3f9b67df,5,1778294143,2026-05-09 10:35:43.000 PHT,11,89,8.0,0.024119241192411923,14.515137,121.030647,267,283.4,10.7,58,2,3244.142044152862,1902.103042474759,107.0,-5.5,-1.0,-0.125,-0.6875,673.3451873530736,0.005789002285726643
A339,3f9b67df,5,1778294150,2026-05-09 10:35:50.000 PHT,12,96,7.0,0.026016260162601626,14.517517,121.034531,335,283.4,9.4,57,2,3662.235174737716,2166.7473334308393,68.0,0.0,-1.0,-0.14285714285714285,0.0,494.8126272782558,0.006550635232752512
A339,3f9b67df,5,1778294158,2026-05-09 10:35:58.000 PHT,13,104,8.0,0.028184281842818428,14.52095,121.04007,427,283.4,11.1,57,2,4258.472608007368,2548.4800438725006,92.0,0.0,0.0,0.0,0.0,707.9699814192371,0.007640367453856398
A339,3f9b67df,5,1778294167,2026-05-09 10:36:07.000 PHT,14,113,9.0,0.03062330623306233,14.5242,121.045326,526,279.7,11.1,57,3,4824.238456339954,2909.8640546316014,99.0,-3.6999999999999886,0.0,0.0,-0.4111111111111099,671.3356934024465,0.008673710894225447
A339,3f9b67df,5,1778294175,2026-05-09 10:36:15.000 PHT,15,121,8.0,0.032791327913279135,14.527184,121.050255,610,275.9,9.8,58,3,5354.7986227168585,3241.6701740483404,84.0,-3.8000000000000114,1.0,0.125,-0.4750000000000014,625.7720014709801,0.009636921102235357
A339,3f9b67df,5,1778294182,2026-05-09 10:36:22.000 PHT,16,128,7.0,0.034688346883468835,14.529556,121.054276,671,277.8,9.4,59,3,5787.6167030338975,3505.424904362218,61.0,1.900000000000034,1.0,0.14285714285714285,0.2714285714285763,506.85125731841873,0.010417084330766123
A339,3f9b67df,5,1778294190,2026-05-09 10:36:30.000 PHT,17,136,8.0,0.03685636856368564,14.532678,121.059654,762,277.8,10.1,59,3,6366.494938050065,3852.575944851382,91.0,0.0,0.0,0.0,0.0,674.9913724386633,0.011456054720497901
A339,3f9b67df,5,1778294199,2026-05-09 10:36:39.000 PHT,18,145,9.0,0.03929539295392954,14.535416,121.064362,838,275.9,9.4,58,3,6873.248794775268,4157.028074530734,76.0,-1.900000000000034,-1.0,-0.1111111111111111,-0.2111111111111149,591.1770066351268,0.012366015099347007
A339,3f9b67df,5,1778294205,2026-05-09 10:36:45.000 PHT,19,151,6.0,0.04092140921409214,14.537888,121.068672,907,275.9,8.8,59,3,7337.158293018018,4431.902312868077,69.0,0.0,1.0,0.16666666666666666,0.0,539.2282471832477,0.013196014126010527
A339,3f9b67df,5,1778294213,2026-05-09 10:36:53.000 PHT,20,159,8.0,0.043089430894308944,14.540817,121.073738,975,281.5,7.5,59,3,7882.4332676347185,4757.592702872193,68.0,5.600000000000023,0.0,0.0,0.7000000000000028,635.1365102367794,0.014173638514288992
A339,3f9b67df,5,1778294220,2026-05-09 10:37:00.000 PHT,21,166,7.0,0.044986449864498644,14.543198,121.077812,1013,292.6,4.6,59,3,8320.929371303744,5022.3481889082395,38.0,11.100000000000023,0.0,0.0,1.585714285714289,512.2248346426782,0.014962072941467333
A339,3f9b67df,5,1778294228,2026-05-09 10:37:08.000 PHT,22,174,8.0,0.04715447154471545,14.546448,121.083633,1052,311.1,3.9,60,3,8947.454887462967,5383.732199666986,39.0,18.5,1.0,0.125,2.3125,723.2765697966585,0.01607536560014318
A339,3f9b67df,5,1778294237,2026-05-09 10:37:17.000 PHT,23,183,9.0,0.04959349593495935,14.549652,121.089462,1090,335.2,4.2,62,3,9574.833318834988,5740.001236735279,38.0,24.099999999999966,2.0,0.2222222222222222,2.677777777777774,721.4751507949546,0.017185885451522977
A339,3f9b67df,5,1778294241,2026-05-09 10:37:21.000 PHT,24,187,4.0,0.05067750677506775,14.551483,121.093346,1113,346.3,4.2,66,3,9992.872161086772,5943.599428642971,23.0,11.100000000000023,4.0,1.0,2.7750000000000057,464.9741981942797,0.017901590042187252
A339,3f9b67df,5,1778294243,2026-05-09 10:37:23.000 PHT,25,189,2.0,0.05121951219512195,14.552078,121.095047,1120,351.9,3.9,70,3,10175.956178052455,6009.760501381815,7.0,5.599999999999966,4.0,2.0,2.799999999999983,194.66344676315788,0.018201222845521236
A339,3f9b67df,5,1778294245,2026-05-09 10:37:25.000 PHT,26,191,2.0,0.05176151761517615,14.552536,121.096802,1128,357.4,3.9,75,3,10364.855522623286,6060.687848128906,8.0,5.5,5.0,2.5,2.75,195.63181983793152,0.018502346202648918
A339,3f9b67df,5,1778294248,2026-05-09 10:37:28.000 PHT,27,194,3.0,0.05257452574525745,14.552902,121.098839,1135,366.7,2.9,83,3,10584.111396241966,6101.38524749438,7.0,9.300000000000011,8.0,2.6666666666666665,3.1000000000000036,222.98277496189272,0.018845569108993078
A339,3f9b67df,5,1778294250,2026-05-09 10:37:30.000 PHT,28,196,2.0,0.053116531165311655,14.553085,121.100922,1143,374.1,2.9,88,3,10808.322854884367,6121.73394717694,8.0,7.400000000000034,5.0,2.5,3.700000000000017,225.1095882467592,0.019192065680924224
A339,3f9b67df,5,1778294252,2026-05-09 10:37:32.000 PHT,29,198,2.0,0.05365853658536585,14.553085,121.102814,1143,381.5,3.6,93,3,11011.979295328607,6121.73394717694,0.0,7.399999999999977,5.0,2.5,3.6999999999999886,203.63106618016838,0.01950550175852377
A339,3f9b67df,5,1778294254,2026-05-09 10:37:34.000 PHT,30,200,2.0,0.05420054200542006,14.552881,121.104797,1151,387.1,4.9,97,3,11225.436228511813,6099.0501508094385,8.0,5.600000000000023,4.0,2.0,2.8000000000000114,214.62734211550043,0.019835863689638824
A339,3f9b67df,5,1778294256,2026-05-09 10:37:36.000 PHT,31,202,2.0,0.054742547425474256,14.55249,121.106934,1166,392.6,5.2,102,3,11455.474904272702,6055.572874438097,15.0,5.5,5.0,2.5,2.75,234.07341797548125,0.020196157702614424
A339,3f9b67df,5,1778294258,2026-05-09 10:37:38.000 PHT,32,204,2.0,0.055284552845528454,14.551895,121.109116,1173,396.3,5.2,107,3,11690.363226467158,5989.411801699254,7.0,3.6999999999999886,5.0,2.5,1.8499999999999943,243.98560568976637,0.020571708902501023
A339,3f9b67df,5,1778294260,2026-05-09 10:37:40.000 PHT,33,206,2.0,0.05582655826558266,14.551163,121.111153,1189,401.9,4.9,111,3,11909.647886565801,5908.017002968305,16.0,5.599999999999966,4.0,2.0,2.799999999999983,233.86036680583982,0.020931674979645452
A339,3f9b67df,5,1778294263,2026-05-09 10:37:43.000 PHT,34,209,3.0,0.056639566395663955,14.550018,121.113609,1204,407.4,5.2,116,3,12174.046415084034,5780.698636100754,15.0,5.5,5.0,1.6666666666666667,1.8333333333333333,293.39979951246903,0.021383286239424027
A339,3f9b67df,5,1778294265,2026-05-09 10:37:45.000 PHT,35,211,2.0,0.05718157181571816,14.549018,121.115402,1212,414.8,5.2,119,3,12367.075710736923,5669.503555867511,8.0,7.400000000000034,3.0,1.5,3.700000000000017,222.72240035283622,0.02172610836803962
A339,3f9b67df,5,1778294267,2026-05-09 10:37:47.000 PHT,36,213,2.0,0.05772357723577236,14.547482,121.11776,1227,424.1,4.9,124,3,12620.938933205913,5498.707912628618,15.0,9.300000000000011,5.0,2.5,4.650000000000006,305.91015554315504,0.022196976006509272
A339,3f9b67df,5,1778294269,2026-05-09 10:37:49.000 PHT,37,215,2.0,0.058265582655826556,14.546178,121.119499,1234,429.7,5.2,127,3,12808.166453250215,5353.709528004053,7.0,5.599999999999966,3.0,1.5,2.799999999999983,236.76339790512674,0.022561410530919524
A339,3f9b67df,5,1778294271,2026-05-09 10:37:51.000 PHT,38,217,2.0,0.05880758807588076,14.544502,121.121567,1250,437.1,5.9,130,3,13030.820520786425,5167.3465735328045,16.0,7.400000000000034,3.0,1.5,3.700000000000017,290.2991314322424,0.02300824913366087
A339,3f9b67df,5,1778294274,2026-05-09 10:37:54.000 PHT,39,220,3.0,0.05962059620596206,14.54306,121.123085,1257,444.5,6.8,135,3,13194.265467243458,5007.003267835814,7.0,7.399999999999977,5.0,1.6666666666666667,2.4666666666666592,228.9207975602654,0.02336061205261138
A339,3f9b67df,5,1778294276,2026-05-09 10:37:56.000 PHT,40,222,2.0,0.06016260162601626,14.541057,121.125038,1273,450.0,6.8,138,3,13404.553444837084,4784.2795221283695,16.0,5.5,3.0,1.5,2.75,306.25607070072107,0.02383201213582143
A339,3f9b67df,5,1778294278,2026-05-09 10:37:58.000 PHT,41,224,2.0,0.06070460704607046,14.539288,121.126534,1288,457.4,6.5,142,3,13565.642730862792,4587.575425195184,15.0,7.399999999999977,4.0,2.0,3.6999999999999886,254.20454498092667,0.02422329268540271
A339,3f9b67df,5,1778294280,2026-05-09 10:38:00.000 PHT,42,226,2.0,0.06124661246612466,14.537292,121.128006,1303,464.9,6.2,145,3,13724.156870490506,4365.630045048915,15.0,7.5,3.0,1.5,3.75,272.6947097353779,0.024643033944950894
