latitude,longitude,altitude_feet,altitude_meters,speed_kmh,speed_kts,speed_mph,verticalSpeed_fpm,verticalSpeed_ms,heading,squawk,timestamp
12.434265,122.878723,33000,10058,863,466,536.3,0,0,141,4052,1778533557
12.430763,122.881622,33000,10058,863,466,536.3,64,0.3,141,4052,1778533559
12.424013,122.887161,33000,10058,863,466,536.3,-128,-0.7,141,4052,1778533562
12.421395,122.889236,33000,10058,863,466,536.3,-128,-0.7,141,4052,1778533565
12.415695,122.893936,33000,10058,863,466,536.3,-128,-0.7,141,4052,1778533568
12.363221,122.936798,33000,10058,866.7,468,538.6,-64,-0.3,142,4052,1778533599
12.306436,122.981705,33000,10058,870.4,470,540.9,192,1,144,4052,1778533632
12.288917,122.995659,33000,10058,870.4,470,540.9,0,0,140,4052,1778533641
12.285341,122.998184,33000,10058,870.4,470,540.9,0,0,143,4052,1778533643
12.282844,122.999611,33000,10058,870.4,470,540.9,-64,-0.3,145,4052,1778533646
12.278349,123.002693,33000,10058,870.4,470,540.9,0,0,145,4052,1778533648
12.274803,123.005173,33000,10058,870.4,470,540.9,0,0,145,4052,1778533650
12.271192,123.007965,33000,10058,870.4,470,540.9,-64,-0.3,144,4052,1778533652
12.266456,123.011497,33000,10058,870.4,470,540.9,64,0.3,143,4052,1778533655
12.26068,123.015854,33000,10058,870.4,470,540.9,64,0.3,143,4052,1778533658
12.257104,123.018402,33000,10058,870.4,470,540.9,0,0,144,4052,1778533660
12.251886,123.022285,33000,10058,870.4,470,540.9,0,0,144,4052,1778533662
12.248839,123.024574,33000,10058,874.1,472,543.2,0,0,143,4052,1778533664
12.244839,123.027626,33000,10058,874.1,472,543.2,-128,-0.7,143,4052,1778533667
12.240286,123.03096,33000,10058,874.1,472,543.2,-128,-0.7,143,4052,1778533670
12.186659,123.070763,33025,10066,874.1,472,543.2,128,0.7,146,4052,1778533700
12.132322,123.111206,33000,10058,874.1,472,543.2,64,0.3,144,4052,1778533731
12.074594,123.154144,33025,10066,874.1,472,543.2,64,0.3,143,4052,1778533763
12.026439,123.190285,33025,10066,874.1,472,543.2,0,0,134,4052,1778533791
12.021833,123.193153,33000,10058,874.1,472,543.2,-128,-0.7,174,4052,1778533794
12.015197,123.198059,33000,10058,874.1,472,543.2,-192,-1,144,4052,1778533797
12.011286,123.200989,33000,10058,874.1,472,543.2,-192,-1,144,4052,1778533799
12.008237,123.203125,33000,10058,874.1,472,543.2,0,0,139,4052,1778533802
12.001868,123.207924,33000,10058,874.1,472,543.2,0,0,145,4052,1778533804
11.998087,123.2108,33000,10058,874.1,472,543.2,0,0,144,4052,1778533807
11.994261,123.213692,33000,10058,874.1,472,543.2,-128,-0.7,143,4052,1778533809
11.990088,123.216835,33000,10058,874.1,472,543.2,-128,-0.7,143,4052,1778533811
11.985109,123.220528,33000,10058,874.1,472,543.2,64,0.3,143,4052,1778533814
11.980844,123.223648,33000,10058,874.1,472,543.2,-192,-1,144,4052,1778533816
11.97687,123.226784,33000,10058,874.1,472,543.2,-192,-1,143,4052,1778533818
11.973535,123.229263,33000,10058,874.1,472,543.2,0,0,143,4052,1778533821
11.968637,123.232559,33000,10058,874.1,472,543.2,0,0,144,4052,1778533823
11.965127,123.235222,33000,10058,874.1,472,543.2,0,0,144,4052,1778533825
11.95935,123.239517,33000,10058,874.1,472,543.2,-64,-0.3,143,4052,1778533827
11.956337,123.241753,33000,10058,874.1,472,543.2,128,0.7,143,4052,1778533830
11.914671,123.272644,33000,10058,874.1,472,543.2,64,0.3,158,0,1778533854
11.910312,123.275894,33000,10058,877.8,474,545.5,0,0,143,0,1778533856
11.905763,123.279381,33000,10058,877.8,474,545.5,0,0,143,0,1778533858
11.903207,123.281189,33000,10058,877.8,474,545.5,-64,-0.3,144,0,1778533860
11.898824,123.28437,33000,10058,877.8,474,545.5,-64,-0.3,144,0,1778533863
11.894533,123.287735,33000,10058,877.8,474,545.5,192,1,143,0,1778533865
11.890697,123.290451,32975,10051,877.8,474,545.5,-192,-1,144,0,1778533867
11.884589,123.294762,32950,10043,877.8,474,545.5,-256,-1.3,151,0,1778533870
11.881167,123.297279,32925,10036,877.8,474,545.5,-448,-2.3,146,0,1778533873
11.876462,123.300842,32875,10020,877.8,474,545.5,-448,-2.3,144,0,1778533875
11.872803,123.303612,32850,10013,881.6,476,547.8,-1344,-6.8,143,0,1778533877
11.866928,123.307968,32700,9967,881.6,476,547.8,-2240,-11.4,143,0,1778533881
11.860029,123.31115,32550,9921,885.3,478,550.1,-2240,-11.4,155,0,1778533883
11.857685,123.31498,32450,9891,885.3,478,550.1,-3072,-15.6,140,0,1778533885
11.852826,123.318466,32325,9853,889,480,552.4,-3584,-18.2,143,0,1778533888
11.848853,123.321373,32150,9799,892.7,482,554.7,-3584,-18.2,143,0,1778533890
11.84495,123.324585,32025,9761,892.7,482,554.7,-3392,-17.2,140,0,1778533893
11.840485,123.327362,31925,9731,892.7,482,554.7,-3392,-17.2,148,0,1778533895
11.83423,123.331963,31800,9693,889,480,552.4,-2432,-12.4,156,0,1778533899
11.829623,123.335411,31725,9670,889,480,552.4,-2176,-11.1,149,0,1778533902
11.823728,123.339844,31600,9632,885.3,478,550.1,-1920,-9.8,144,0,1778533904
11.820065,123.342659,31550,9616,881.6,476,547.8,-1920,-9.8,143,0,1778533907
11.815318,123.346222,31475,9594,877.8,474,545.5,-1792,-9.1,143,0,1778533909
11.811281,123.349174,31375,9563,877.8,474,545.5,-2432,-12.4,143,0,1778533912
11.806055,123.353027,31250,9525,874.1,472,543.2,-2432,-12.4,144,0,1778533914
11.802375,123.35582,31125,9487,874.1,472,543.2,-2752,-14,143,0,1778533916
11.797664,123.359261,31000,9449,874.1,472,543.2,-3328,-16.9,144,0,1778533919
11.792286,123.363091,30850,9403,874.1,472,543.2,-3520,-17.9,152,0,1778533922
11.788343,123.365997,30700,9357,874.1,472,543.2,-3008,-15.3,146,0,1778533924
11.783467,123.369576,30600,9327,874.1,472,543.2,-2688,-13.7,147,0,1778533927
11.779783,123.372337,30500,9296,874.1,472,543.2,-2880,-14.6,145,0,1778533929
11.776482,123.374908,30425,9274,870.4,470,540.9,-2880,-14.6,143,0,1778533932
11.769959,123.379684,30250,9220,870.4,470,540.9,-2496,-12.7,144,0,1778533935
11.765716,123.382896,30125,9182,866.7,468,538.6,-2688,-13.7,143,0,1778533938
11.760415,123.386803,30025,9152,866.7,468,538.6,-2176,-11.1,143,0,1778533940
11.756602,123.38958,29950,9129,863,466,536.3,-2176,-11.1,144,0,1778533942
